Source,Target,Weight,nt_type,type_pre_baker,type_pre_lockwood,type_post_baker,type_post_lockwood
720575940608554052,720575940629133071,21,ACH,,JO-A,,A2
720575940605214636,720575940618599277,19,GABA,WV-WV-3,WV-WV-3,B1-4,B1-4
720575940616211013,720575940616804806,6,GABA,WED_pr02,WED_pr02,B1-5,B1-5
720575940610077026,720575940637410394,1,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940622123981,720575940605308082,2,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940615408059,720575940624795017,1,ACH,B1,B1-u,B1,B1-u
720575940623292713,720575940634571383,4,GABA,put_SAD_pr02,SAD_pr02,WV-WV-2,WV-WV-2
720575940610638434,720575940623322877,30,ACH,put_B1,B1-u,WV-WV-1,WV-WV-1
720575940614840891,720575940606010569,1,ACH,B1-3,B1-3,B1-3,B1-3
720575940623322877,720575940606743170,14,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940634606693,720575940627235386,12,ACH,B1,B1-7,B1,B1-u
720575940628159081,720575940634701407,7,GABA,,JO-B,B1,B1-7
720575940620581748,720575940642412941,4,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940619940811,720575940635282910,4,ACH,,JO-B,B1-4,B1-4
720575940654117025,720575940631153194,1,ACH,B1-3,B1-3,AVLP_pr23,AVLP_pr23
720575940625887631,720575940654117025,2,GABA,WED_pr02,WED_pr02,B1-3,B1-3
720575940624704393,720575940621148660,1,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940613934965,720575940630277175,3,ACH,,JO-B,B1-5,B1-5
720575940635237727,720575940627263375,9,ACH,,JO-B,B1-4,B1-4
720575940618851963,720575940622123981,3,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940614805983,720575940618392912,7,ACH,,JO-B,B1-5,B1-5
720575940610341525,720575940606332629,19,ACH,,JO-B,B1-1,B1-1
720575940615592409,720575940610653462,6,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,PVLP_pr03,PVLP_pr03-2
720575940614752395,720575940618364480,2,GABA,vpoIN,vpoIN-1,pC1e,pC1e
720575940622123981,720575940622969528,10,GABA,WV-WV-1,WV-WV-1,put_WED-VLP,WED-VLP-1
720575940622123981,720575940605214636,3,GABA,WV-WV-1,WV-WV-1,WV-WV-3,WV-WV-3
720575940625624464,720575940610358990,5,ACH,,JO-B,B1-2,B1-2
720575940606336213,720575940618522433,4,ACH,B1-4,B1-4,A1,A1
720575940616809401,720575940623787495,5,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940620537435,720575940632945177,20,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940630603091,720575940644968302,18,ACH,B1-2,B1-2,put_AVLP_pr23,AVLP_pr23
720575940621870576,720575940632945177,32,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940632764883,720575940618475101,12,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2lb,pC2lb
720575940613682911,720575940622123981,3,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940640507763,720575940630603091,1,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940627538947,720575940638214461,6,ACH,,JO-A,A2,A2
720575940628267264,720575940632157631,2,GABA,WED_pr02,WED_pr02,put_WED-VLP,WED-VLP-1
720575940611597298,720575940618599277,28,GABA,B2,B2,B1-4,B1-4
720575940634299071,720575940622591049,1,GABA,put_WED_pr02,WED_pr02,,JO-A
720575940645497140,720575940629804414,5,GABA,SAD_pr02,SAD_pr02,,JO-B
720575940604201830,720575940615750318,7,GABA,WV-WV-3,WV-WV-3,,JO-A
720575940620980323,720575940614310802,1,ACH,B1-4,B1-4,B1-4,B1-4
720575940645087511,720575940611277293,1,ACH,,JO-B,B1-1,B1-1
720575940628910095,720575940618342966,33,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940644057635,720575940609673369,2,SER,,JO-B,B1-4,B1-4
720575940631179807,720575940625295339,3,ACH,pC2lb,pC2lb,pMN1,pMN1
720575940646341486,720575940612001489,2,ACH,B1,B1-6,A1,A1
720575940637834301,720575940630344396,3,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2la,pC2la
720575940634299071,720575940611277293,7,GABA,put_WED_pr02,WED_pr02,B1-1,B1-1
720575940629806206,720575940634877850,6,ACH,,JO-B,B1-5,B1-5
720575940625887631,720575940616211013,15,GABA,WED_pr02,WED_pr02,WED_pr02,WED_pr02
720575940613034602,720575940646518382,2,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC1d,pC1d
720575940618599277,720575940632499757,2,ACH,B1-4,B1-4,GF,GF
720575940638636533,720575940624732260,5,ACH,,JO-B,put_IPS_pr01,IPS_pr01-2
720575940609673369,720575940618524481,2,ACH,B1-4,B1-4,B1,B1-u
720575940644072483,720575940618149336,13,ACH,B1,B1-6,,aPN3
720575940603533246,720575940627201579,1,GABA,WV-WV-3,WV-WV-3,WV-WV-3,WV-WV-3
720575940621540586,720575940620835327,1,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940606010569,720575940635981742,50,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940643888584,720575940619034806,3,ACH,,JO-B,B1,B1-7
720575940627142666,720575940632649697,25,ACH,,JO-A,A2,A2
720575940635403230,720575940620931348,1,ACH,,vpoEN,pC2lc,pC2lc
720575940634126949,720575940621713672,21,ACH,WED-VLP-2,WED-VLP-2,AVLP_pr01,AVLP_pr01-2
720575940626042499,720575940641400224,19,GABA,AVLP_pr01,AVLP_pr01-2,WED-VLP-1,WED-VLP-1
720575940602120928,720575940636471408,3,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940626042499,720575940603683505,11,GABA,AVLP_pr01,AVLP_pr01-2,AVLP_pr01,AVLP_pr01-2
720575940621713672,720575940619249031,10,GABA,AVLP_pr01,AVLP_pr01-2,WED-VLP-1,WED-VLP-1
720575940632157631,720575940623725972,8,ACH,put_WED-VLP,WED-VLP-1,pC2lb,pC2lb
720575940612801022,720575940619615770,2,GABA,put_GNG_pr01,GNG_pr01-2,GNG_pr01,GNG_pr01-2
720575940640926627,720575940627827450,1,GABA,put_PVLP_pr03,PVLP_pr03-3,put_AVLP_pr31,AVLP_pr31
720575940619249031,720575940610929379,6,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr32,AVLP_pr32
720575940641400224,720575940622065432,10,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940627174247,720575940628489516,26,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940630603091,720575940631153194,1,ACH,B1-2,B1-2,AVLP_pr23,AVLP_pr23
720575940627304963,720575940622577336,6,ACH,,JO-B,B1-5,B1-5
720575940611597298,720575940634877850,5,GABA,B2,B2,B1-5,B1-5
720575940629133071,720575940623547685,5,ACH,,A2,WED-VLP-1,WED-VLP-1
720575940633044634,720575940619249031,3,GABA,WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940632715359,720575940614450774,1,ACH,B1-2,B1-2,B1-2,B1-2
720575940632715359,720575940614450774,1,ACH,B1-2,B1-2,B1-2,B1-2
720575940626885960,720575940634877850,14,ACH,,JO-B,B1-5,B1-5
720575940641972384,720575940617362772,2,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940623322877,720575940623547685,4,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940618392912,720575940624875018,1,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940610358990,720575940635330204,2,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940627455621,720575940628846966,1,ACH,B1-5,B1-5,SAD_pr02,SAD_pr02
720575940627410944,720575940635330204,31,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940612975853,720575940622838154,2,ACH,AVLP/PVLP_pr01,AVLP/PVLP_pr01-2,GF,GF
720575940617431325,720575940616612313,1,ACH,B1-4,B1-4,WED_pr01,WED_pr01-1
720575940621835246,720575940620694015,8,GABA,put_WED_pr02,WED_pr02,put_B1,B1-1
720575940627410944,720575940625345328,36,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940604445868,720575940636471408,2,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940634228124,720575940604201830,1,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940634829168,720575940620356545,3,ACH,,vpoEN,pC1d,pC1d
720575940628910235,720575940621800798,7,ACH,,JO-B,B1-5,B1-5
720575940640176848,720575940617362772,2,ACH,pC2lb,pC2lb,AVLP_pr36,AVLP_pr36/asp10a-1
720575940609934365,720575940629065154,3,ACH,,JO-B,B2,B2
720575940609927141,720575940622123981,6,ACH,WED-VLP-1,WED-VLP-1,WV-WV-1,WV-WV-1
720575940629938487,720575940612078511,2,GABA,WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940616313942,720575940612001489,1,ACH,A1,A1,A1,A1
720575940624473918,720575940625344529,5,ACH,WED_pr01,WED_pr01-1,put_IPS/WED_pr01,IPS/WED_pr01
720575940606938313,720575940618599277,3,ACH,,JO-B,B1-4,B1-4
720575940613127314,720575940609630357,6,ACH,,JO-B,IPS_pr01,IPS_pr01-2
720575940630258003,720575940636679989,14,GABA,WED_pr02,WED_pr02,B1-2,B1-2
720575940618342966,720575940622609678,7,GABA,WV-WV-2,WV-WV-2,WED-VLP-2,WED-VLP-2
720575940630258003,720575940629133071,2,GABA,WED_pr02,WED_pr02,,A2
720575940631699816,720575940625984528,8,ACH,,JO-B,B2,B2
720575940627304963,720575940622577336,7,ACH,,JO-B,B1-5,B1-5
720575940634178656,720575940605214636,3,ACH,,JO-B,WV-WV-3,WV-WV-3
720575940617431325,720575940628846966,6,ACH,B1-4,B1-4,SAD_pr02,SAD_pr02
720575940626562570,720575940623322877,2,ACH,B1-1,B1-1,WV-WV-1,WV-WV-1
720575940641396078,720575940619925887,6,ACH,,JO-B,put_IPS_pr01,IPS_pr01-2
720575940611401709,720575940619486891,8,ACH,pC2lb,pC2lb,pMN1,pMN1
720575940620859886,720575940619694512,3,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940627455621,720575940632303807,2,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940622699196,720575940633044634,11,ACH,WED-VLP-2,WED-VLP-2,WED_pr02,WED_pr02
720575940625624464,720575940612523571,8,ACH,,JO-B,B1-2,B1-2
720575940623725972,720575940636471408,1,ACH,pC2lb,pC2lb,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940613682911,720575940638214461,1,ACH,,JO-A,A2,A2
720575940634299071,720575940623787495,41,GABA,put_WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940614450774,720575940623304906,3,ACH,B1-2,B1-2,put_WED-VLP,WED-VLP-1
720575940635330204,720575940605095346,5,GABA,WV-WV-1,WV-WV-1,WV-WV-2,WV-WV-2
720575940619688688,720575940620931348,3,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2lc,pC2lc
720575940632649697,720575940638214461,1,ACH,A2,A2,A2,A2
720575940619415679,720575940626793831,33,ACH,,vpoEN,pC2lb,pC2lb
720575940614450774,720575940618342966,1,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940636679989,720575940631425965,5,ACH,B1-2,B1-2,AVLP_pr01,AVLP_pr01-1
720575940624594276,720575940616809401,6,ACH,,JO-B,B1-1,B1-1
720575940611864243,720575940621558762,22,ACH,B1-5,B1-5,put_WED_pr01,WED_pr01-1
720575940622591049,720575940638214461,7,ACH,,JO-A,A2,A2
720575940620356557,720575940627719294,4,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940644968302,720575940623322877,1,ACH,put_AVLP_pr23,AVLP_pr23,WV-WV-1,WV-WV-1
720575940644968302,720575940612001489,3,ACH,put_AVLP_pr23,AVLP_pr23,A1,A1
720575940616211013,720575940624087283,5,GABA,WED_pr02,WED_pr02,B1-5,B1-5
720575940607371076,720575940631153194,2,ACH,B1-2,B1-2,AVLP_pr23,AVLP_pr23
720575940612615833,720575940632499757,2,ACH,,JO-B,GF,GF
720575940605214636,720575940629133071,2,GABA,WV-WV-3,WV-WV-3,,A2
720575940630603091,720575940621540586,50,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940633300148,720575940630057979,1,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940654117025,720575940634571383,3,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940621791664,720575940625345328,6,ACH,,JO-A,WV-WV-2,WV-WV-2
720575940604839200,720575940632715359,2,ACH,B1-2,B1-2,B1-2,B1-2
720575940604839200,720575940632715359,2,ACH,B1-2,B1-2,B1-2,B1-2
720575940618066415,720575940618342966,1,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940605219500,720575940609673369,1,ACH,,JO-B,B1-4,B1-4
720575940618851425,720575940613170498,5,GABA,vpoIN,vpoIN-1,pMN2,pMN2
720575940615592409,720575940620356557,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940618758753,720575940611674265,4,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940612355763,720575940624732260,5,ACH,,JO-B,put_IPS_pr01,IPS_pr01-2
720575940629513478,720575940616941201,7,DA,AVLP_pr04,AVLP_pr04,put_AVLP_pr18,AVLP_pr18-1
720575940654117025,720575940620835327,10,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940635403230,720575940646518382,1,ACH,,vpoEN,pC1d,pC1d
720575940654117025,720575940621148660,3,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940609832410,720575940616612313,6,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940621513566,720575940646400644,5,ACH,,JO-B,B1-5,B1-5
720575940605214636,720575940638214461,2,GABA,WV-WV-3,WV-WV-3,A2,A2
720575940624704393,720575940635981742,4,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940631461451,720575940619405812,7,ACH,,JO-B,B1-3,B1-3
720575940638095293,720575940636910825,1,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940620516846,720575940622004106,4,ACH,,JO-B,B1,B1-7
720575940621043753,720575940618409797,1,ACH,B1-5,B1-5,B1-5,B1-5
720575940604201830,720575940639811469,1,GABA,WV-WV-3,WV-WV-3,WV-WV-3,WV-WV-3
720575940605214636,720575940616313942,13,GABA,WV-WV-3,WV-WV-3,A1,A1
720575940615592409,720575940627719294,2,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940623587780,720575940625146122,7,ACH,,JO-A,,A2
720575940624704393,720575940621148660,48,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940632764883,720575940615592409,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940624571116,720575940631153194,16,GABA,,SAD_pr01,AVLP_pr23,AVLP_pr23
720575940629133071,720575940641545888,10,ACH,,A2,WV-WV-3,WV-WV-4
720575940608554052,720575940603533246,6,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940634775706,720575940632084705,7,ACH,,JO-B,B1,B1-7
720575940618056753,720575940622123981,17,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940609832410,720575940616612313,3,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940619491828,720575940624473918,2,ACH,put_WED_pr01,WED_pr01-1,WED_pr01,WED_pr01-1
720575940632649697,720575940605095346,6,ACH,A2,A2,WV-WV-2,WV-WV-2
720575940624015459,720575940616612313,1,GABA,IPS_pr01,IPS_pr01-1,WED_pr01,WED_pr01-1
720575940621870576,720575940631153194,4,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940612523571,720575940631153194,6,ACH,B1-2,B1-2,AVLP_pr23,AVLP_pr23
720575940625194558,720575940632499757,24,GABA,PVLP_pr03,PVLP_pr03-3,GF,GF
720575940635403230,720575940630344396,2,ACH,,vpoEN,pC2la,pC2la
720575940627927751,720575940614190242,6,ACH,,JO-B,,aPN2
720575940641400224,720575940637410394,4,ACH,WED-VLP-1,WED-VLP-1,WED_pr02,WED_pr02
720575940615308729,720575940617882397,20,GLUT,,aPN3,B1-5,B1-5
720575940628910095,720575940644968302,2,ACH,B1-3,B1-3,put_AVLP_pr23,AVLP_pr23
720575940636276336,720575940632829507,4,ACH,,JO-B,B1,B1-6
720575940627670032,720575940619486891,7,ACH,pC2la,pC2la,pMN1,pMN1
720575940635330204,720575940612523571,2,GABA,WV-WV-1,WV-WV-1,B1-2,B1-2
720575940619942859,720575940644968302,2,ACH,B1-1,B1-1,put_AVLP_pr23,AVLP_pr23
720575940627410944,720575940631153194,3,ACH,B1-2,B1-2,AVLP_pr23,AVLP_pr23
720575940625778428,720575940644968302,2,GABA,GNG_pr01,GNG_pr01-1,put_AVLP_pr23,AVLP_pr23
720575940634775706,720575940603930046,11,ACH,,JO-B,,aPN2
720575940629989879,720575940621043753,3,ACH,,JO-B,B1-5,B1-5
720575940626153488,720575940646341486,4,ACH,B1,B1-6,B1,B1-6
720575940618056753,720575940629283659,9,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940619465131,720575940632499757,22,SER,,JO-A,GF,GF
720575940612078511,720575940621148660,11,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940604054188,720575940618066415,5,ACH,,JO-B,B1-3,B1-3
720575940604445868,720575940619675712,1,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,pC2la,pC2la
720575940631915219,720575940624704393,8,ACH,,JO-B,B1-3,B1-3
720575940640507763,720575940610753656,6,GABA,put_WED_pr02,WED_pr02,,JO-B
720575940637630783,720575940618392912,1,ACH,,JO-B,B1-5,B1-5
720575940620931348,720575940625295339,1,ACH,pC2lc,pC2lc,pMN1,pMN1
720575940619572762,720575940624571116,5,ACH,,JO-B,,SAD_pr01
720575940620910774,720575940617534110,6,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940620356557,720575940618475101,5,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2lb,pC2lb
720575940638214461,720575940619785566,37,ACH,A2,A2,WED-VLP-1,WED-VLP-1
720575940619405812,720575940625345328,2,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940627839304,720575940610638434,2,ACH,,JO-B,put_B1,B1-u
720575940632715359,720575940635330204,30,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940632715359,720575940635330204,30,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940620516846,720575940632084705,2,ACH,,JO-B,B1,B1-7
720575940635330204,720575940609513841,6,GABA,WV-WV-1,WV-WV-1,WV-WV-3,WV-WV-4
720575940615408059,720575940644968302,2,ACH,B1,B1-u,put_AVLP_pr23,AVLP_pr23
720575940636537663,720575940616633925,13,ACH,,JO-B,B1-5,B1-5
720575940622123981,720575940616211013,1,GABA,WV-WV-1,WV-WV-1,WED_pr02,WED_pr02
720575940634599792,720575940622004106,2,ACH,B1-5,B1-5,B1,B1-7
720575940603636913,720575940635330204,16,ACH,B1-3,B1-3,WV-WV-1,WV-WV-1
720575940632998136,720575940634571383,3,GABA,WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940635547113,720575940619249031,5,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940618758753,720575940635330204,22,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940621464344,720575940622123981,10,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940622591049,720575940644968302,1,ACH,,JO-A,put_AVLP_pr23,AVLP_pr23
720575940643912608,720575940618409797,5,ACH,,JO-B,B1-5,B1-5
720575940613127314,720575940627455621,6,ACH,,JO-B,B1-5,B1-5
720575940625146122,720575940603533246,5,ACH,,A2,WV-WV-3,WV-WV-3
720575940606743170,720575940644968302,1,GABA,put_WED_pr02,WED_pr02,put_AVLP_pr23,AVLP_pr23
720575940623322877,720575940612001489,1,GABA,WV-WV-1,WV-WV-1,A1,A1
720575940608112137,720575940624872179,1,ACH,,JO-B,B1,B1-u
720575940618056753,720575940623987982,13,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940612523571,720575940612078511,4,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940606332629,720575940635330204,11,ACH,B1-1,B1-1,WV-WV-1,WV-WV-1
720575940635330204,720575940605095346,4,GABA,WV-WV-1,WV-WV-1,WV-WV-2,WV-WV-2
720575940610621742,720575940622577336,3,ACH,,JO-B,B1-5,B1-5
720575940638095293,720575940610455781,7,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940627985351,720575940615723077,12,ACH,,JO-B,B1-5,B1-5
720575940635403230,720575940630344396,1,ACH,,vpoEN,pC2la,pC2la
720575940629244357,720575940646518382,5,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC1d,pC1d
720575940632945177,720575940614310802,8,GABA,WV-WV-3,WV-WV-3,B1-4,B1-4
720575940604839200,720575940621717469,17,ACH,B1-2,B1-2,WV-WV-3,WV-WV-3
720575940654117025,720575940603636913,2,ACH,B1-3,B1-3,B1-3,B1-3
720575940629450366,720575940631153194,1,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940624087283,720575940615930299,14,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940624594276,720575940644488727,1,ACH,,JO-B,,SAD_pr01
720575940609843865,720575940623322877,24,ACH,B1-1,B1-1,WV-WV-1,WV-WV-1
720575940613776962,720575940612523571,19,ACH,,JO-B,B1-2,B1-2
720575940637410394,720575940612523571,7,GABA,WED_pr02,WED_pr02,B1-2,B1-2
720575940630820347,720575940620980323,6,ACH,,JO-B,B1-4,B1-4
720575940629513478,720575940616941201,1,DA,AVLP_pr04,AVLP_pr04,put_AVLP_pr18,AVLP_pr18-1
720575940626793831,720575940640176848,2,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940634866586,720575940627496829,2,ACH,pC1e,pC1e,pMN2,pMN2
720575940632129567,720575940637612095,3,ACH,,JO-B,,JO-B
720575940612235439,720575940619925887,1,ACH,,JO-B,put_IPS_pr01,IPS_pr01-2
720575940633300148,720575940610455781,1,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940635330204,720575940625345328,1,GABA,WV-WV-1,WV-WV-1,WV-WV-2,WV-WV-2
720575940632466784,720575940618524481,1,ACH,,JO-B,B1,B1-u
720575940627085199,720575940627201579,8,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940620581748,720575940621540586,2,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940628489516,720575940629954724,9,GABA,AVLP_pr01,AVLP_pr01-1,WED-VLP-1,WED-VLP-1
720575940644488727,720575940630816569,4,GABA,,SAD_pr01,,JO-B
720575940635403230,720575940627496829,1,ACH,,vpoEN,pMN2,pMN2
720575940623113752,720575940616783833,2,DA,AVLP_pr04,AVLP_pr04,AVLP_pr11,AVLP_pr11
720575940603903264,720575940621043753,2,GLUT,,aPN3,B1-5,B1-5
720575940605308082,720575940620835327,2,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940631153194,720575940615798045,11,ACH,AVLP_pr23,AVLP_pr23,AVLP_pr05,AVLP_pr05-1
720575940606332629,720575940627410944,1,ACH,B1-1,B1-1,B1-2,B1-2
720575940603186790,720575940623547685,9,ACH,WED-VLP-1,WED-VLP-1,WED-VLP-1,WED-VLP-1
720575940622123981,720575940623322877,21,GABA,WV-WV-1,WV-WV-1,WV-WV-1,WV-WV-1
720575940624562618,720575940610358990,6,ACH,,JO-B,B1-2,B1-2
720575940638095293,720575940621431492,4,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940624700138,720575940610358990,1,GABA,B2,B2,B1-2,B1-2
720575940616809401,720575940619249031,56,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940631693610,720575940629144906,2,ACH,A1,A1,,AVLP/PVLP_pr01-2
720575940606850761,720575940621043753,10,ACH,,JO-B,B1-5,B1-5
720575940624428728,720575940625146122,64,ACH,,JO-A,,A2
720575940615226086,720575940621558762,2,ACH,B1,B1-7,put_WED_pr01,WED_pr01-1
720575940619415679,720575940617362772,19,ACH,,vpoEN,AVLP_pr36,AVLP_pr36/asp10a-1
720575940606332629,720575940619249031,14,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940624704393,720575940612078511,32,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940613127314,720575940615226086,12,ACH,,JO-B,B1,B1-7
720575940627195691,720575940624571116,4,ACH,,JO-A,,SAD_pr01
720575940634299071,720575940622254375,1,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940611335859,720575940605214636,10,GABA,SAD_pr02,SAD_pr02,WV-WV-3,WV-WV-3
720575940619878485,720575940623292713,9,ACH,,JO-A,put_SAD_pr02,SAD_pr02
720575940627235386,720575940621752001,7,ACH,B1,B1-u,put_AVLP/PVLP,AVLP/PVLP_pr01-2
720575940607059122,720575940621464344,1,ACH,,JO-A,,JO-A
720575940609513841,720575940632649697,1,GABA,WV-WV-3,WV-WV-4,A2,A2
720575940620195719,720575940619415679,19,GABA,AVLP_pr01,AVLP_pr01-1,,vpoEN
720575940634829168,720575940619486891,2,ACH,,vpoEN,pMN1,pMN1
720575940616633925,720575940616612313,2,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940630302551,720575940630396790,2,ACH,put_AVLP_pr18,AVLP_pr18-2,put_AVLP_pr18,AVLP_pr18-2
720575940610638434,720575940635330204,3,ACH,put_B1,B1-u,WV-WV-1,WV-WV-1
720575940624872179,720575940610638434,2,ACH,B1,B1-u,put_B1,B1-u
720575940628910095,720575940606010569,3,ACH,B1-3,B1-3,B1-3,B1-3
720575940606743170,720575940627714310,8,GABA,put_WED_pr02,WED_pr02,,JO-B
720575940624872179,720575940621835246,5,ACH,B1,B1-u,put_WED_pr02,WED_pr02
720575940610358990,720575940634571383,5,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940618758753,720575940618342966,12,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940620392984,720575940636705502,25,ACH,WED-VLP-1,WED-VLP-1,vpoIN,vpoIN-3
720575940623322877,720575940649911286,7,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940605214636,720575940644488727,4,GABA,WV-WV-3,WV-WV-3,,SAD_pr01
720575940626242191,720575940644488727,22,ACH,,JO-A,,SAD_pr01
720575940604839200,720575940621148660,16,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940654117025,720575940605095346,3,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940627410944,720575940641545888,5,ACH,B1-2,B1-2,WV-WV-3,WV-WV-4
720575940630223052,720575940644968302,3,ACH,B1-1,B1-1,put_AVLP_pr23,AVLP_pr23
720575940610739666,720575940622577336,1,ACH,,JO-B,B1-5,B1-5
720575940607371076,720575940632715359,2,ACH,B1-2,B1-2,B1-2,B1-2
720575940607371076,720575940632715359,2,ACH,B1-2,B1-2,B1-2,B1-2
720575940607367125,720575940634701407,3,ACH,,JO-A,B1,B1-7
720575940629065154,720575940613783038,3,GLUT,B2,B2,,JO-B
720575940631693610,720575940622838154,16,ACH,A1,A1,GF,GF
720575940621800798,720575940629513478,8,ACH,B1-5,B1-5,AVLP_pr04,AVLP_pr04
720575940621148660,720575940632998136,18,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
